transaction_id,transaction_date,county,suburb,sales_channel,payment_method,sku,product_name,supplier_id,supplier_name,stock_on_hand_before,quantity_sold,stock_on_hand_after,stockout_flag,reorder_point,reorder_qty,supplier_lead_time_days,supplier_on_time_rate,unit_cost_kes,unit_price_kes,vat_rate,discount_kes,gross_sales_kes,vat_kes,net_sales_kes,note,branch_code
5ae49948,2025-02-09,Kiambu,Westlands,Kiosk  ,30-day credit,DETER-1KG,Detergent 1kg,SUP-001,Unga Suppliers Ltd,244,6,238,0,34,246,1,0.849,371.22,447.65,0.0,6.35,2685.9,0.0,2679.55,,nrb-03
733817f1,03-03-2025,Machakos,Donholm,HOTEL/RESTAURANT  ,bank transfer,BEANS-2KG,Rosecoco Beans 2kg,SUP-005,Kiambu Fresh Foods,177,9,168,0,61,296,8,0.921,397.55,496.07,0.0,0.0,4464.61,0.0,4464.61,,NRB-02
5c441720,03-13-2025,Machakos,Thika Rd,KIOSK  ,30-DAY CREDIT,SODA-500ML,Soda 500ml,SUP-003,Coastal Agro Traders,206,11,195,0,33,367,3,0.991,55.02,68.2,0.16,0.0,750.21,120.03,870.25,,NRB01
4ca5820e,24/07/2025,Nairobi,Eastleigh,Kiosk ,cash,WATER-1L,Drinking Water 1L,SUP-005,Kiambu Fresh Foods,142,11,131,0,41,263,4,0.94,46.25,56.13,0.08,0.0,617.46,49.4,666.86,,KBU-01
43409867,03-May-2025,Machakos,CBD,hotel/restaurant ,CASH,SOAP-1PC,Laundry Soap 1pc,SUP-002,Juja Foods Distributors,233,9,224,0,59,215,5,0.841,78.81,89.45,0.16,0.0,805.08,128.81,933.9,,KJD-01
154ab052,14-Jun-2025,Kajiado,Athi River,WHOLESALER  ,m-pesa,RF-5KG,Rice 5kg,SUP-001,Unga Suppliers Ltd,149,10,139,0,30,287,4,0.759,889.98,1063.22,0.0,0.0,10632.17,0.0,10632.17,,MKS-01
ecff1bb6,2025-02-26,Nairobi,Athi River,hotel/restaurant ,30-DAY CREDIT,SPICE-50G,Mixed Spices 50g,SUP-003,Coastal Agro Traders,243,6,237,0,76,261,4,0.766,74.71,91.41,0.08,4.54,548.45,43.88,587.78,,KBU-01
d7a712e9,05-23-2025,Kajiado,Westlands,Kiosk  ,cash,CHICK-1KG,Frozen Chicken 1kg,SUP-002,Juja Foods Distributors,189,9,180,0,62,210,4,0.892,649.3,769.97,0.0,0.0,6929.7,0.0,6929.7,,nrb-03
656e9cfe,10/06/2025,Kiambu,Athi River,School/CBO  ,Cash,RF-5KG,Rice 5kg,SUP-002,Juja Foods Distributors,133,7,126,0,77,278,6,0.899,909.12,1007.42,0.08,6.95,7051.93,564.15,7609.13,,KJD-01
62ea0231,2025-04-29,Machakos,Athi River,HOTEL/RESTAURANT,15-day credit,TEA-250G,Black Tea 250g,SUP-003,Coastal Agro Traders,185,11,174,0,38,165,4,0.976,233.73,273.11,0.16,3.97,3004.2,480.67,3480.9,,NRB01
c0793abc,07-Feb-2025,Kiambu,Lang'ata,kiosk ,Bank Transfer,COIL-1L,Sunflower Oil 1L,SUP-005,Kiambu Fresh Foods,253,7,246,0,42,239,7,0.949,334.35,414.26,0.0,6.72,2899.85,0.0,2893.13,,KJD-01
0c1b4f4a,2025-02-21,Machakos,Industrial Area,wholesaler,Cash,RF-5KG,Rice 5kg,SUP-003,Coastal Agro Traders,213,7,206,0,32,309,5,0.903,968.42,1197.93,0.0,11.22,8385.54,0.0,8374.32,check stock variance,NRB-01
512e33c9,08-Mar-2025,Kiambu,Thika Rd,School/CBO  ,Cash,COFF-250G,Ground Coffee 250g,SUP-003,Coastal Agro Traders,191,6,185,0,41,286,2,0.784,390.2,460.72,0.08,0.0,2764.34,221.15,2985.49,,KJD-01
c0dbcb7f,2025-05-16,Kiambu,Athi River,Kiosk,30-day Credit,SOAP-1PC,Laundry Soap 1pc,SUP-002,Juja Foods Distributors,227,6,221,0,51,112,4,0.854,75.31,88.6,0.0,6.77,531.63,0.0,524.86,,MKS-01
f1c3239c,03-25-2025,Kajiado,Kasarani,Wholesaler ,15-day Credit,TEA-250G,Black Tea 250g,SUP-005,Kiambu Fresh Foods,173,6,167,0,71,111,6,0.811,204.82,248.5,0.08,0.0,1491.02,119.28,1610.31,,nrb-03
f58566ab,2025-06-01,Kiambu,Eastleigh,Supermarket ,30-day Credit,EGGS-30,Eggs Tray 30s,SUP-003,Coastal Agro Traders,276,11,265,0,31,280,10,0.985,521.44,620.7,0.0,15.98,6827.75,0.0,6811.77,,NRB-02
4df02388,2025-06-22,Kiambu,Donholm,SCHOOL/CBO  ,M-PESA,SOAP-1PC,Laundry Soap 1pc,SUP-003,Coastal Agro Traders,371,-6,377,0,65,204,7,0.971,77.61,90.79,0.16,0.0,-544.72,0.0,-544.72,check stock variance,KJD-01
5972ed1e,14/05/2025,Machakos,Athi River,KIOSK  ,BANK TRANSFER,TEA-250G,Black Tea 250g,SUP-003,Coastal Agro Traders,167,12,155,0,77,120,3,1.0,234.42,291.64,0.0,0.0,3499.7,0.0,3499.7,,NRB-02
66496f3b,2025-06-14,Nairobi,Thika Rd,Kiosk ,bank transfer,MF-2KG,Maize Flour 2kg,SUP-002,Juja Foods Distributors,31,7,24,0,55,241,1,0.848,212.92,253.55,0.08,0.0,1774.85,141.99,1916.84,,NRB01
76a07a9b,07-17-2025,Kajiado,Ruiru,Wholesaler  ,15-day credit,MF-2KG,Maize Flour 2kg,SUP-001,Unga Suppliers Ltd,95,10,85,0,30,261,2,0.97,199.09,225.78,0.08,0.0,2257.82,180.63,2438.45,,NRB01
d531f4b8,18/04/2025,Kajiado,Athi River,Kiosk  ,30-day Credit,SOAP-1PC,Laundry Soap 1pc,SUP-002,Juja Foods Distributors,283,9,274,0,74,363,3,0.824,77.65,85.75,0.08,0.0,771.76,61.74,833.5,,NRB-01
6c310aa4,03-10-2025,Machakos,Donholm,HOTEL/RESTAURANT,M-PESA,SPICE-50G,Mixed Spices 50g,SUP-003,Coastal Agro Traders,214,8,206,0,57,203,5,1.0,74.9,91.06,0.08,0.0,728.51,58.28,786.79,,KJD-01
44517019,23-Jul-2025,Kajiado,Thika Rd,HOTEL/RESTAURANT ,M-PESA,JUICE-1L,Mango Juice 1L,SUP-004,Rift Valley Wholesale,193,7,186,0,59,117,4,0.919,192.16,237.0,0.16,13.97,1659.01,265.44,1910.48,,MKS-01
4b1a9e08,11-Jun-2025,Machakos,Industrial Area,Kiosk ,30-day credit,BIS-200G,Biscuits 200g,SUP-004,Rift Valley Wholesale,181,7,174,0,46,117,5,0.907,121.53,139.98,0.16,0.0,979.89,156.78,1136.68,check stock variance,NRB-01
9dfbda86,06-Apr-2025,Kiambu,Lang'ata,HOTEL/RESTAURANT  ,15-day Credit,BIS-200G,Biscuits 200g,SUP-003,,153,9,144,0,72,146,5,0.944,124.57,153.74,0.08,18.64,1383.68,110.69,1475.74,check stock variance,KJD-01
46caa7e0,31/03/2025,Kiambu,Westlands,wholesaler ,15-day Credit,EGGS-30,Eggs Tray 30s,SUP-002,Juja Foods Distributors,175,7,168,0,57,273,3,0.916,503.67,604.95,0.16,0.0,4234.67,677.55,4912.21,,MKS-01
8217059b,2025-07-18,Machakos,Ruiru,supermarket,15-day credit,LENT-1KG,Red Lentils 1kg,SUP-001,Unga Suppliers Ltd,222,7,215,0,58,217,7,0.778,386.73,482.22,0.08,0.0,3375.53,270.04,3645.58,,KJD-01
b2c403b2,2025-07-17,Kiambu,Donholm,Wholesaler,15-DAY CREDIT,MF-2KG,Maize Flour 2kg,SUP-003,Coastal Agro Traders,228,17,211,0,37,378,6,0.998,194.02,217.17,0.0,0.0,3691.92,0.0,3691.92,check stock variance,MKS-01
cc515c3d,10-Feb-2025,Kajiado,Ruiru,school/cbo,15-day credit,SPICE-50G,Mixed Spices 50g,SUP-003,Coastal Agro Traders,283,13,270,0,38,341,5,0.799,71.41,87.07,0.0,0.0,1131.92,0.0,1131.92,,nrb-03
c5b58388,10-May-2025,Machakos,Eastleigh,wholesaler ,Cash,EGGS-30,Eggs Tray 30s,SUP-001,Unga Suppliers Ltd,257,13,244,0,77,233,2,0.916,517.98,595.88,0.16,13.46,7746.38,1239.42,8972.34,,NRB01
f19e0b00,03-Mar-2025,Kajiado,Donholm,hotel/restaurant  ,cash,MF-2KG,Maize Flour 2kg,SUP-003,Coastal Agro Traders,190,11,179,0,60,359,9,0.946,197.08,220.24,0.16,16.88,2422.61,387.62,2793.35,,KBU-01
7269fcb0,25/07/2025,Kiambu,Lang'ata,KIOSK  ,30-DAY CREDIT,SALT-1KG,Iodized Salt 1kg,SUP-004,Rift Valley Wholesale,230,12,218,0,47,238,5,0.936,43.52,51.13,0.16,0.0,613.59,98.17,711.77,,NRB01
53b7f245,04-18-2025,Kiambu,Westlands,supermarket ,Bank Transfer,MF-2KG,Maize Flour 2kg,SUP-004,Rift Valley Wholesale,276,12,264,0,64,180,5,0.896,205.59,243.12,0.16,4.8,2917.42,466.79,3379.41,,MKS-01
f9b4d161,2025-06-20,Machakos,Donholm,SUPERMARKET ,cash,JUICE-1L,Mango Juice 1L,SUP-004,Rift Valley Wholesale,233,12,221,0,67,234,3,0.864,188.45,214.92,0.16,0.0,2579.02,412.64,2991.66,,KJD-01
e69831e1,04-07-2025,Kajiado,Donholm,WHOLESALER ,30-DAY CREDIT,JUICE-1L,Mango Juice 1L,SUP-003,Coastal Agro Traders,244,6,238,0,70,367,3,1.0,176.82,203.92,0.0,8.04,1223.51,0.0,1215.47,,NRB01
f252822c,06/03/2025,Kajiado,Thika Rd,supermaket,Cash,DETER-1KG,Detergent 1kg,SUP-003,Coastal Agro Traders,279,16,263,0,34,155,5,0.977,376.11,469.93,0.08,7.65,7518.92,601.51,8112.78,check stock variance,nrb-03
566c6687,07-15-2025,Kajiado,Eastleigh,school/cbo,15-day credit,CHICK-1KG,Frozen Chicken 1kg,SUP-002,Juja Foods Distributors,225,10,215,0,38,274,8,0.878,649.54,773.81,0.16,3.54,7738.14,1238.1,8972.71,,KJD-01
ddd442cd,22/06/2025,Kiambu,,Kiosk,M-Pesa,SUGAR-2KG,Brown Sugar 2kg,SUP-003,Coastal Agro Traders,143,11,132,0,76,263,7,0.967,330.76,391.69,0.16,7.69,4308.58,689.37,4990.27,check stock variance,NRB-02
b99132ec,07/05/2025,Kajiado,Kasarani,Hotel/Restaurant ,15-day Credit,SPICE-50G,Mixed Spices 50g,SUP-003,Coastal Agro Traders,96,11,85,0,39,246,4,0.909,71.76,87.25,0.08,8.27,959.71,76.78,1028.22,,nrb-03
66be8767,30/05/2025,Kiambu,Thika Rd,supermarket  ,30-day credit,BEANS-2KG,Rosecoco Beans 2kg,SUP-003,Coastal Agro Traders,173,4,169,0,39,170,2,0.836,428.77,492.0,0.16,0.0,1968.02,314.88,2282.9,,NRB01
03079b6e,06-01-2025,Machakos,Industrial Area,School/CBO  ,30-day Credit,EGGS-30,Eggs Tray 30s,SUP-003,Coastal Agro Traders,243,9,234,0,48,343,1,0.775,501.07,602.47,0.0,15.0,5422.19,0.0,5407.19,,nrb-03
871c63c1,21/05/2025,Machakos,Ruiru,HOTEL/RESTAURANT ,30-day Credit,BIS-200G,Biscuits 200g,SUP-002,Juja Foods Distributors,158,12,146,0,46,202,7,0.839,119.08,137.74,0.16,11.41,1652.85,264.46,1905.89,check stock variance,MKS-01
39990239,2025-02-02,Nairobi,Industrial Area,WHOLESALER ,15-DAY CREDIT,BEANS-2KG,Rosecoco Beans 2kg,SUP-004,Rift Valley Wholesale,155,5,150,0,59,271,9,0.854,427.53,531.38,0.08,2.82,2656.89,212.55,2866.62,,NRB-02
0de14a20,07-14-2025,Nairobi,Kasarani,supermarket,bank transfer,SOAP-1PC,Laundry Soap 1pc,SUP-002,Juja Foods Distributors,65,14,51,0,61,110,8,0.942,83.2,94.04,0.16,19.44,1316.58,210.65,1507.79,,MKS-01
790a9529,2025-07-05,Kiambu,Eastleigh,WHOLESALER,30-day credit,JUICE-1L,Mango Juice 1L,SUP-003,Coastal Agro Traders,161,8,153,0,45,361,4,0.971,183.99,213.0,0.08,0.0,1703.96,136.32,1840.28,,nrb-03
44671574,23/07/2025,Machakos,Industrial Area,Hotel/Restaurant ,Cash,RF-5KG,Rice 5kg,SUP-004,Rift Valley Wholesale,212,12,200,0,76,164,6,1.0,912.08,1048.91,0.0,16.35,12586.87,0.0,12570.52,,MKS-01
cd3634df,08/03/2025,Kajiado,Westlands,School/CBO ,m-pesa,LENT-1KG,Red Lentils 1kg,SUP-002,Juja Foods Distributors,165,3,162,0,44,379,4,0.814,371.88,448.15,0.08,0.0,1344.44,107.56,1452.0,,NRB-02
9683bf2e,2025-05-02,Kajiado,Donholm,wholesaler,bank transfer,MILK-500ML,Fresh Milk 500ml,SUP-004,Rift Valley Wholesale,142,10,132,0,56,318,6,0.897,60.93,74.68,0.08,8.57,746.77,59.74,797.95,,NRB-01
f9d82d49,29/06/2025,Machakos,Eastleigh,WHOLESALER,M-Pesa,JUICE-1L,Mango Juice 1L,SUP-004,Rift Valley Wholesale,103,11,92,0,66,278,4,0.88,174.65,200.76,0.16,4.33,2208.32,353.33,2557.33,,KJD-01
aa08e779,05-31-2025,Kajiado,CBD,school/cbo ,M-Pesa,LENT-1KG,Red Lentils 1kg,SUP-002,Juja Foods Distributors,163,8,155,0,71,234,6,0.968,348.07,396.18,0.16,10.32,3169.41,507.11,3666.19,,MKS-01
b22d7677,01/03/2025,Nairobi,Athi River,kiosk ,30-DAY CREDIT,CHICK-1KG,Frozen Chicken 1kg,SUP-001,Unga Suppliers Ltd,251,10,241,0,31,373,5,0.9,667.46,798.58,0.08,0.0,7985.77,638.86,8624.64,,MKS-01
c83519c9,07-04-2025,Kajiado,Kasarani,kiosk,m-pesa,BIS-200G,Biscuits 200g,SUP-002,Juja Foods Distributors,172,8,164,0,56,298,5,0.844,119.3,140.71,0.16,0.0,1125.67,180.11,1305.78,,NRB-02
4f28d83c,2025-07-24,Kiambu,CBD,Supermarket,cash,BIS-200G,Biscuits 200g,SUP-005,Kiambu Fresh Foods,291,9,282,0,72,393,8,0.736,116.11,131.24,0.16,2.95,1181.12,188.98,1367.15,,KJD-01
47f62b52,02-14-2025,Kajiado,,SCHOOL/CBO,Cash,SALT-1KG,Iodized Salt 1kg,SUP-004,Rift Valley Wholesale,298,11,287,0,74,285,7,0.871,43.83,49.17,0.0,0.0,540.83,0.0,540.83,,NRB01
7216e849,05/05/2025,Machakos,Donholm,wholesaler  ,Cash,BIS-200G,Biscuits 200g,SUP-004,Rift Valley Wholesale,162,8,154,0,70,269,5,0.922,114.43,127.3,0.08,0.0,1018.41,81.47,1099.88,,nrb-03
d810fafb,27/04/2025,Machakos,Industrial Area,hotel/restaurant,30-day credit,COFF-250G,Ground Coffee 250g,SUP-004,Rift Valley Wholesale,100,10,90,0,57,327,3,0.806,353.57,405.11,0.16,0.0,4051.09,648.17,4699.26,,KJD-01
5256c448,2025-05-03,Machakos,Athi River,School/CBO  ,30-day Credit,DETER-1KG,Detergent 1kg,SUP-004,Rift Valley Wholesale,139,8,131,0,63,129,6,0.873,362.79,406.8,0.08,13.44,3254.36,260.35,3501.27,,NRB01
8cec9dc1,03-13-2025,Nairobi,Athi River,kiosk ,M-PESA,SALT-1KG,Iodized Salt 1kg,SUP-003,Coastal Agro Traders,142,9,133,0,36,379,5,0.808,43.63,53.68,0.0,13.67,483.15,0.0,469.48,,NRB-02
90767fab,10/03/2025,Nairobi,Lang'ata,SUPERMARKET,Cash,JUICE-1L,Mango Juice 1L,SUP-004,Rift Valley Wholesale,251,5,246,0,33,278,5,0.902,173.15,209.74,0.0,18.84,1048.7,0.0,1029.86,,nrb-03
e5585ba0,2025-03-12,Kiambu,Athi River,KIOSK ,CASH,BEANS-2KG,Rosecoco Beans 2kg,SUP-003,Coastal Agro Traders,218,14,204,0,52,202,3,0.902,447.25,540.87,0.08,3.75,7572.16,605.77,8174.19,,MKS-01
be4613e6,05-30-2025,Nairobi,Thika Rd,KIOSK  ,15-day Credit,EGGS-30,Eggs Tray 30s,SUP-003,Coastal Agro Traders,269,11,258,0,64,212,2,0.941,539.89,643.69,0.16,9.56,7080.56,1132.89,8203.89,,nrb-03
59089825,07-23-2025,Kiambu,Donholm,School/CBO  ,CASH,JUICE-1L,Mango Juice 1L,SUP-004,Rift Valley Wholesale,227,-9,236,0,51,349,4,0.978,174.16,203.91,0.16,0.0,-1835.19,0.0,-1835.19,,MKS-01
0be2f4b9,08/05/2025,Kiambu,Donholm,school/cbo ,30-DAY CREDIT,BIS-200G,Biscuits 200g,SUP-002,Juja Foods Distributors,230,8,222,0,38,255,5,0.713,127.14,141.44,0.0,11.65,1131.51,0.0,1119.86,,MKS-01
769d636d,25/07/2025,Kajiado,Westlands,school/cbo ,bank transfer,BIS-200G,Biscuits 200g,SUP-005,Kiambu Fresh Foods,208,14,194,0,49,355,6,0.933,128.76,154.14,0.0,0.0,2158.01,0.0,2158.01,,NRB-01
7b7939bf,13-May-2025,Kajiado,Thika Rd,SCHOOL/CBO  ,m-pesa,JUICE-1L,Mango Juice 1L,SUP-001,Unga Suppliers Ltd,170,8,162,0,44,292,4,0.857,177.2,217.18,0.16,2.86,1737.48,278.0,2012.61,,KJD-01
231e01d4,15-Jun-2025,Machakos,Industrial Area,kiosk ,15-day Credit,TEA-250G,Black Tea 250g,SUP-001,Unga Suppliers Ltd,248,12,236,0,41,287,5,0.916,210.37,248.75,0.08,9.24,2984.96,238.8,3214.51,,MKS-01
31b23ddb,01-Jul-2025,Nairobi,Donholm,SCHOOL/CBO,m-pesa,SPICE-50G,Mixed Spices 50g,SUP-002,Juja Foods Distributors,244,7,237,0,52,268,5,0.963,64.81,78.47,0.08,0.0,549.3,43.94,593.25,,NRB01
b99d54e9,10/05/2025,Nairobi,Industrial Area,Kiosk  ,Bank Transfer,MF-2KG,Maize Flour 2kg,SUP-001,Unga Suppliers Ltd,132,10,122,0,66,116,3,0.959,200.44,220.79,0.08,0.0,2207.86,176.63,2384.49,,KJD-01
b1557554,2025-03-16,Kiambu,Industrial Area,hotel/restaurant,M-Pesa,BEANS-2KG,Rosecoco Beans 2kg,SUP-001,Unga Suppliers Ltd,158,10,148,0,62,293,6,0.895,445.91,504.9,0.0,4.36,5049.04,0.0,5044.68,,MKS-01
c41636a9,2025-06-30,Machakos,Donholm,WHOLESALER  ,30-day Credit,LENT-1KG,Red Lentils 1kg,SUP-001,Unga Suppliers Ltd,233,6,227,0,48,341,5,0.815,377.89,458.21,0.0,12.33,2749.24,0.0,2736.91,,KJD-01
5dd6f40a,2025-03-25,Kiambu,Lang'ata,hotel/restaurant  ,15-day credit,BREAD-800G,Brown Bread 800g,SUP-003,Coastal Agro Traders,267,6,261,0,73,183,5,0.957,90.51,105.5,0.08,8.61,632.99,50.64,675.02,,nrb-03
97d5a707,2025-06-17,Kajiado,CBD,SUPERMARKET  ,BANK TRANSFER,SPICE-50G,Mixed Spices 50g,SUP-004,Rift Valley Wholesale,210,8,202,0,40,244,4,0.884,74.77,88.02,0.08,9.88,704.14,56.33,750.59,,KBU-01
d2607644,05-11-2025,Kiambu,Industrial Area,Kiosk,bank transfer,EGGS-30,Eggs Tray 30s,SUP-001,Unga Suppliers Ltd,200,4,196,0,60,242,3,0.887,542.97,674.07,0.0,0.0,2696.26,0.0,2696.26,,KBU-01
d3e3064c,14-Mar-2025,Kiambu,Westlands,kiosk,CASH,SOAP-1PC,Laundry Soap 1pc,SUP-004,Rift Valley Wholesale,242,7,235,0,70,231,4,0.879,79.71,92.41,0.0,7.76,646.88,0.0,639.12,,NRB-01
3485f596,23-May-2025,Nairobi,Industrial Area,Wholesaler,30-day credit,COIL-1L,Sunflower Oil 1L,SUP-001,Unga Suppliers Ltd,126,12,114,0,68,224,6,0.894,314.05,392.09,0.16,13.0,4705.06,752.81,5444.86,check stock variance,nrb-03
ffd8b42d,07-07-2025,Kiambu,Westlands,supermarket  ,Bank Transfer,SOAP-1PC,Laundry Soap 1pc,SUP-002,Juja Foods Distributors,242,8,234,0,58,305,3,1.0,85.51,99.42,0.08,4.31,795.39,63.63,854.71,,nrb-03
ffd8b42d,06-16-2025,Machakos,Westlands,Wholesaler,cash,SODA-500ML,Soda 500ml,SUP-001,Unga Suppliers Ltd,282,15,267,0,37,206,5,0.925,55.45,68.53,0.0,11.14,1027.97,0.0,1016.83,,NRB-01
b072ce54,02-11-2025,Machakos,Lang'ata,Wholesaler ,30-day Credit,LENT-1KG,Red Lentils 1kg,SUP-001,Unga Suppliers Ltd,220,8,212,0,44,285,6,0.907,387.1,433.63,0.0,0.0,3469.06,0.0,3469.06,,NRB01
5c7181d8,2025-07-26,Nairobi,Industrial Area,Kiosk,15-day Credit,MILK-500ML,Fresh Milk 500ml,SUP-005,Kiambu Fresh Foods,328,6,322,0,66,190,6,0.834,61.27,73.82,0.0,12.45,442.93,0.0,430.48,,NRB01
0b39167b,2025-04-19,Nairobi,CBD,supermarket ,Cash,CHICK-1KG,Frozen Chicken 1kg,SUP-005,Kiambu Fresh Foods,126,13,113,0,57,324,9,0.852,663.18,804.14,0.0,0.0,10453.87,0.0,10453.87,,KBU-01
81e8065b,2025-07-14,Kajiado,Eastleigh,Wholesaler ,15-DAY CREDIT,SOAP-1PC,Laundry Soap 1pc,SUP-005,Kiambu Fresh Foods,127,16,111,0,63,312,7,0.928,86.0,103.09,0.08,14.89,1649.37,131.95,1766.42,,KBU-01
d71cc848,29-Apr-2025,Nairobi,Lang'ata,Supermarket  ,m-pesa,COIL-1L,Sunflower Oil 1L,SUP-005,Kiambu Fresh Foods,222,8,214,0,36,334,4,0.942,344.67,389.98,0.16,7.24,3119.82,499.17,3611.75,,KBU-01
dc94edf7,2025-02-21,Machakos,Kasarani,Wholesaler  ,30-day Credit,MILK-500ML,Fresh Milk 500ml,SUP-001,Unga Suppliers Ltd,196,8,188,0,40,221,5,0.877,64.31,75.85,0.08,0.0,606.83,48.55,655.37,,NRB01
7158f895,11/03/2025,Machakos,Eastleigh,WHOLESALER ,Bank Transfer,BREAD-800G,Brown Bread 800g,SUP-004,Rift Valley Wholesale,200,11,189,0,47,121,1,0.866,87.2,98.17,0.08,3.21,1079.9,86.39,1163.09,,NRB-01
2f8bd295,16/03/2025,Kajiado,Westlands,kiosk,CASH,CHICK-1KG,Frozen Chicken 1kg,SUP-002,Juja Foods Distributors,155,7,148,0,58,180,4,0.885,653.68,789.49,0.0,0.0,5526.41,0.0,5526.41,,MKS-01
46f28916,09/05/2025,Kiambu,Kasarani,KIOSK ,15-DAY CREDIT,MILK-500ML,Fresh Milk 500ml,SUP-004,Rift Valley Wholesale,299,7,292,0,64,386,4,1.0,69.38,79.3,0.0,0.0,555.12,0.0,555.12,,NRB01
513893ab,12/02/2025,Kajiado,CBD,Hotel/Restaurant ,M-PESA,LENT-1KG,Red Lentils 1kg,SUP-002,Juja Foods Distributors,268,5,263,0,39,106,6,0.856,358.58,403.19,0.08,5.02,2015.95,161.28,2172.21,,NRB-02
b46959bc,15/06/2025,Kajiado,CBD,wholesaler ,bank transfer,SODA-500ML,Soda 500ml,SUP-002,Juja Foods Distributors,160,8,152,0,78,354,8,0.969,53.97,65.78,0.0,0.0,526.2,0.0,526.2,,KJD-01
da71cb08,02-28-2025,Nairobi,Industrial Area,hotel/restaurant  ,bank transfer,BEANS-2KG,Rosecoco Beans 2kg,SUP-003,Coastal Agro Traders,129,9,120,0,54,398,4,0.966,426.52,491.98,0.16,0.0,4427.81,708.45,5136.26,,MKS-01
26674c78,20-Feb-2025,Nairobi,Kasarani,KIOSK,15-day credit,COFF-250G,Ground Coffee 250g,SUP-004,Rift Valley Wholesale,169,9,160,0,56,248,4,0.927,374.06,427.6,0.0,8.74,3848.44,0.0,3839.7,,NRB-02
0c8d498e,07-16-2025,Machakos,Eastleigh,Wholesaler ,Bank Transfer,BREAD-800G,Brown Bread 800g,SUP-003,Coastal Agro Traders,196,10,186,0,45,143,5,0.793,88.3,97.54,0.08,9.06,975.36,78.03,1044.33,,KJD-01
17f51d26,03-20-2025,Kajiado,Athi River,KIOSK,cash,SUGAR-2KG,Brown Sugar 2kg,SUP-005,Kiambu Fresh Foods,112,10,102,0,62,114,5,0.831,370.75,423.67,0.0,18.24,4236.66,0.0,4218.42,,NRB01
b588611b,16/07/2025,Kaj1ado,Thika Rd,HOTEL/RESTAURANT,bank transfer,TEA-250G,Black Tea 250g,SUP-004,Rift Valley Wholesale,166,11,155,0,64,180,1,1.0,236.45,287.73,0.08,0.0,3165.02,253.2,3418.22,,nrb-03
a74b4c70,2025-04-20,K1ambu,Ruiru,SCHOOL/CBO  ,30-day Credit,MF-2KG,Maize Flour 2kg,SUP-004,Rift Valley Wholesale,214,10,204,0,74,178,6,0.786,203.01,225.43,0.0,0.0,2254.31,0.0,2254.31,,NRB01
7a36926c,2025-04-23,Nairobi,,supermarket,M-Pesa,WATER-1L,Drinking Water 1L,SUP-005,Kiambu Fresh Foods,146,10,136,0,60,317,7,0.864,46.31,55.41,0.0,0.0,554.1,0.0,554.1,,NRB-01
8b2453e5,06-23-2025,Kiambu,Westlands,kiosk  ,m-pesa,SALT-1KG,Iodized Salt 1kg,SUP-002,Juja Foods Distributors,130,12,118,0,58,248,3,0.936,48.1,54.86,0.08,0.0,658.37,52.67,711.04,,NRB01
ed38b274,02-22-2025,Nairobi,Lang'ata,Supermarket ,M-Pesa,TEA-250G,Black Tea 250g,SUP-002,Juja Foods Distributors,244,7,237,0,57,208,3,0.805,220.05,261.99,0.0,0.0,1833.95,0.0,1833.95,,NRB-01
6e3a8375,04-Jul-2025,Machakos,Athi River,kiosk  ,15-DAY CREDIT,EGGS-30,Eggs Tray 30s,SUP-003,Coastal Agro Traders,244,11,233,0,79,229,3,0.962,543.19,648.98,0.08,11.5,7138.79,571.1,7698.4,,NRB-01
487c1b97,2025-05-23,Kajiado,Ruiru,SCHOOL/CBO ,BANK TRANSFER,DETER-1KG,Detergent 1kg,SUP-005,Kiambu Fresh Foods,223,14,209,0,71,365,4,0.889,348.82,423.01,0.16,0.0,5922.13,947.54,6869.67,,MKS-01
e703f296,06-Mar-2025,Kajiado,Westlands,kiosk  ,Cash,EGGS-30,Eggs Tray 30s,SUP-001,Unga Suppliers Ltd,205,4,201,0,62,182,8,0.923,529.19,600.49,0.16,0.0,2401.96,384.31,2786.28,,KJD-01
47d209e8,23/02/2025,Nairobi,CBD,wholesaler ,CASH,JUICE-1L,Mango Juice 1L,SUP-001,Unga Suppliers Ltd,204,8,196,0,54,218,6,0.9,188.34,225.47,0.08,4.08,1803.75,144.3,1943.97,,NRB-02
10c9742f,13/07/2025,Machakos,Athi River,HOTEL/RESTAURANT,m-pesa,WATER-1L,Drinking Water 1L,SUP-005,Kiambu Fresh Foods,256,7,249,0,66,111,3,0.842,47.39,57.35,0.08,9.29,401.48,32.12,424.31,,NRB01
f74c297b,04-05-2025,Kiambu,Ruiru,hotel/restaurant,30-day Credit,BIS-200G,Biscuits 200g,SUP-003,Coastal Agro Traders,202,6,196,0,62,190,6,1.0,111.19,134.74,0.16,0.0,808.44,129.35,937.79,,NRB-02
45223a9e,13/03/2025,Kajiado,Kasarani,supermarket ,M-Pesa,SOAP-1PC,Laundry Soap 1pc,SUP-005,Kiambu Fresh Foods,235,14,221,0,35,329,2,0.946,81.24,97.9,0.08,0.0,1370.64,109.65,1480.29,,NRB01
b974647c,20-Jul-2025,Nairobi,Eastleigh,Supermarket ,BANK TRANSFER,EGGS-30,Eggs Tray 30s,SUP-005,,295,10,285,0,56,235,6,0.866,538.86,611.62,0.0,0.0,6116.22,0.0,6116.22,check stock variance,NRB-02
